show_id,release_year,date_added
"s2526","2014","May 15, 2020"
"s2527","2020","May 15, 2020"
"s2528","2020","May 15, 2020"
"s2529","2019","May 15, 2020"
"s2530","2015","May 15, 2020"
"s2531","2020","May 15, 2020"
"s2532","2018","May 14, 2020"
"s2533","2019","May 14, 2020"
"s2534","2018","May 14, 2020"
"s2535","2020","May 14, 2020"
"s2536","2017","May 14, 2020"
"s2537","2018","May 14, 2020"
"s2538","2018","May 14, 2020"
"s2539","2018","May 14, 2020"
"s2540","2012","May 13, 2020"
"s2541","2020","May 13, 2020"
"s2542","2019","May 12, 2020"
"s2543","2020","May 12, 2020"
"s2544","2020","May 12, 2020"
"s2545","2010","May 11, 2020"
"s2546","1994","May 11, 2020"
"s2547","2019","May 11, 2020"
"s2548","2020","May 11, 2020"
"s2549","2020","May 11, 2020"
"s2550","2020","May 9, 2020"
"s2551","2020","May 8, 2020"
"s2552","2020","May 8, 2020"
"s2553","2020","May 8, 2020"
"s2554","2020","May 8, 2020"
"s2555","2020","May 8, 2020"
"s2556","2016","May 7, 2020"
"s2557","2019","May 7, 2020"
"s2558","2020","May 7, 2020"
"s2559","2018","May 7, 2020"
"s2560","2020","May 6, 2020"
"s2561","2020","May 6, 2020"
"s2562","2020","May 5, 2020"
"s2563","2019","May 4, 2020"
"s2564","2020","May 4, 2020"
"s2565","2019","May 3, 2020"
"s2566","2020","May 2, 2020"
"s2567","2019","May 2, 2020"
"s2568","2020","May 2, 2020"
"s2569","2015","May 2, 2020"
"s2570","2020","May 2, 2020"
"s2571","2019","May 2, 2020"
"s2572","2013","May 2, 2020"
"s2573","2020","May 2, 2020"
"s2574","2020","May 2, 2020"
"s2575","2015","May 2, 2020"
"s2576","2009","May 2, 2020"
"s2577","2020","May 1, 2020"
"s2578","2018","May 1, 2020"
"s2579","2019","May 1, 2020"
"s2580","2020","May 1, 2020"
"s2581","2020","May 1, 2020"
"s2582","2013","May 1, 2020"
"s2583","2008","May 1, 2020"
"s2584","2019","May 1, 2020"
"s2585","2012","May 1, 2020"
"s2586","2019","May 1, 2020"
"s2587","2014","May 1, 2020"
"s2588","2020","May 1, 2020"
"s2589","2020","May 1, 2020"
"s2590","2020","May 1, 2020"
"s2591","2019","May 1, 2020"
"s2592","2020","May 1, 2020"
"s2593","2007","May 1, 2020"
"s2594","2020","May 1, 2020"
"s2595","2020","May 1, 2020"
"s2596","2020","May 1, 2020"
"s2597","2003","May 1, 2020"
"s2598","2020","April 30, 2020"
"s2599","2020","April 30, 2020"
"s2600","2019","April 30, 2020"
"s2601","2019","April 30, 2020"
"s2602","2020","April 30, 2020"
"s2603","2020","April 30, 2020"
"s2604","2020","April 30, 2020"
"s2605","2020","April 29, 2020"
"s2606","2016","April 29, 2020"
"s2607","2020","April 29, 2020"
"s2608","2019","April 29, 2020"
"s2609","2020","April 29, 2020"
"s2610","2020","April 29, 2020"
"s2611","2019","April 29, 2020"
"s2612","2017","April 29, 2020"
"s2613","2006","April 28, 2020"
"s2614","2016","April 28, 2020"
"s2615","2008","April 28, 2020"
"s2616","2011","April 28, 2020"
"s2617","2016","April 28, 2020"
"s2618","2017","April 28, 2020"
"s2619","2016","April 28, 2020"
"s2620","2010","April 28, 2020"
"s2621","2009","April 28, 2020"
"s2622","2005","April 28, 2020"
"s2623","2019","April 28, 2020"
"s2624","2012","April 28, 2020"
"s2625","2019","April 27, 2020"
"s2626","2020","April 27, 2020"
"s2627","2020","April 27, 2020"
"s2628","2020","April 26, 2020"
"s2629","2020","April 26, 2020"
"s2630","2020","April 25, 2020"
"s2631","2010","April 25, 2020"
"s2632","2017","April 25, 2020"
"s2633","2005","April 25, 2020"
"s2634","2006","April 25, 2020"
"s2635","2011","April 25, 2020"
"s2636","2010","April 25, 2020"
"s2637","2009","April 25, 2020"
"s2638","2008","April 25, 2020"
"s2639","2009","April 25, 2020"
"s2640","2019","April 25, 2020"
"s2641","2020","April 24, 2020"
"s2642","2011","April 24, 2020"
"s2643","2019","April 24, 2020"
"s2644","2020","April 24, 2020"
"s2645","2020","April 24, 2020"
"s2646","2020","April 23, 2020"
"s2647","2016","April 23, 2020"
"s2648","2019","April 23, 2020"
"s2649","2020","April 23, 2020"
"s2650","2019","April 23, 2020"
"s2651","2020","April 23, 2020"
"s2652","2020","April 22, 2020"
"s2653","2020","April 22, 2020"
"s2654","2018","April 22, 2020"
"s2655","2019","April 22, 2020"
"s2656","2019","April 22, 2020"
"s2657","2020","April 22, 2020"
"s2658","2020","April 22, 2020"
"s2659","2006","April 21, 2020"
"s2660","2020","April 21, 2020"
"s2661","2018","April 21, 2020"
"s2662","2020","April 20, 2020"
"s2663","2020","April 20, 2020"
"s2664","2020","April 20, 2020"
"s2665","2019","April 18, 2020"
"s2666","2020","April 18, 2020"
"s2667","2020","April 17, 2020"
"s2668","2018","April 17, 2020"
"s2669","2020","April 17, 2020"
"s2670","2020","April 17, 2020"
"s2671","2020","April 17, 2020"
"s2672","2020","April 17, 2020"
"s2673","2020","April 17, 2020"
"s2674","2019","April 17, 2020"
"s2675","2019","April 16, 2020"
"s2676","2020","April 16, 2020"
"s2677","2020","April 16, 2020"
"s2678","2016","April 16, 2020"
"s2679","2015","April 16, 2020"
"s2680","2020","April 16, 2020"
"s2681","2015","April 16, 2020"
"s2682","2019","April 16, 2020"
"s2683","2018","April 15, 2020"
"s2684","2019","April 15, 2020"
"s2685","2020","April 15, 2020"
"s2686","2020","April 15, 2020"
"s2687","2020","April 14, 2020"
"s2688","2018","April 14, 2020"
"s2689","2018","April 13, 2020"
"s2690","2019","April 13, 2020"
"s2691","2019","April 11, 2020"
"s2692","2020","April 10, 2020"
"s2693","2020","April 10, 2020"
"s2694","2020","April 10, 2020"
"s2695","2019","April 10, 2020"
"s2696","2020","April 10, 2020"
"s2697","2019","April 10, 2020"
"s2698","2020","April 10, 2020"
"s2699","2019","April 9, 2020"
"s2700","2020","April 9, 2020"
"s2701","2019","April 8, 2020"
"s2702","2010","April 8, 2020"
"s2703","2017","April 7, 2020"
"s2704","2019","April 6, 2020"
"s2705","2017","April 6, 2020"
"s2706","2019","April 5, 2020"
"s2707","2017","April 5, 2020"
"s2708","2019","April 4, 2020"
"s2709","2013","April 4, 2020"
"s2710","2020","April 3, 2020"
"s2711","2019","April 3, 2020"
"s2712","2020","April 3, 2020"
"s2713","2017","April 3, 2020"
"s2714","2020","April 2, 2020"
"s2715","2019","April 2, 2020"
"s2716","1990","April 1, 2020"
"s2717","2015","April 1, 2020"
"s2718","2012","April 1, 2020"
"s2719","2015","April 1, 2020"
"s2720","2020","April 1, 2020"
"s2721","2008","April 1, 2020"
"s2722","1984","April 1, 2020"
"s2723","1998","April 1, 2020"
"s2724","1980","April 1, 2020"
"s2725","2013","April 1, 2020"
"s2726","1993","April 1, 2020"
"s2727","2014","April 1, 2020"
"s2728","2020","April 1, 2020"
"s2729","2014","April 1, 2020"
"s2730","2005","April 1, 2020"
"s2731","2006","April 1, 2020"
"s2732","2001","April 1, 2020"
"s2733","2003","April 1, 2020"
"s2734","2016","April 1, 2020"
"s2735","1998","April 1, 2020"
"s2736","2015","April 1, 2020"
"s2737","2020","April 1, 2020"
"s2738","2014","April 1, 2020"
"s2739","1987","April 1, 2020"
"s2740","2019","April 1, 2020"
"s2741","1986","April 1, 2020"
"s2742","2020","April 1, 2020"
"s2743","2020","April 1, 2020"
"s2744","2020","April 1, 2020"
"s2745","2017","April 1, 2020"
"s2746","2010","April 1, 2020"
"s2747","2020","April 1, 2020"
"s2748","2014","April 1, 2020"
"s2749","2020","April 1, 2020"
"s2750","2018","April 1, 2020"
"s2751","2020","March 31, 2020"
"s2752","2019","March 31, 2020"
"s2753","2019","March 31, 2020"
"s2754","2020","March 31, 2020"
"s2755","2016","March 31, 2020"
"s2756","2017","March 31, 2020"
"s2757","2019","March 31, 2020"
"s2758","2018","March 31, 2020"
"s2759","2019","March 31, 2020"
"s2760","2019","March 31, 2020"
"s2761","2020","March 29, 2020"
"s2762","2020","March 29, 2020"
"s2763","2019","March 28, 2020"
"s2764","2020","March 27, 2020"
"s2765","2019","March 27, 2020"
"s2766","2019","March 27, 2020"
"s2767","2020","March 27, 2020"
"s2768","2020","March 27, 2020"
"s2769","2020","March 27, 2020"
"s2770","2019","March 27, 2020"
"s2771","2020","March 27, 2020"
"s2772","2020","March 27, 2020"
"s2773","2020","March 27, 2020"
"s2774","2019","March 27, 2020"
"s2775","2020","March 26, 2020"
"s2776","2019","March 26, 2020"
"s2777","2020","March 26, 2020"
"s2778","2020","March 26, 2020"
"s2779","2019","March 25, 2020"
"s2780","2020","March 25, 2020"
"s2781","2018","March 25, 2020"
"s2782","2020","March 25, 2020"
"s2783","2020","March 24, 2020"
"s2784","2020","March 23, 2020"
"s2785","2020","March 22, 2020"
"s2786","2020","March 21, 2020"
"s2787","2020","March 20, 2020"
"s2788","2020","March 20, 2020"
"s2789","2020","March 20, 2020"
"s2790","2017","March 20, 2020"
"s2791","2020","March 20, 2020"
"s2792","2020","March 20, 2020"
"s2793","2020","March 20, 2020"
"s2794","2020","March 20, 2020"
"s2795","2020","March 20, 2020"
"s2796","2020","March 20, 2020"
"s2797","2020","March 20, 2020"
"s2798","2020","March 20, 2020"
"s2799","2019","March 19, 2020"
"s2800","2020","March 19, 2020"
"s2801","2020","March 19, 2020"
"s2802","2017","March 18, 2020"
"s2803","2020","March 18, 2020"
"s2804","2017","March 18, 2020"
"s2805","2019","March 18, 2020"
"s2806","2016","March 18, 2020"
"s2807","2020","March 17, 2020"
"s2808","2020","March 17, 2020"
"s2809","2018","March 17, 2020"
"s2810","2014","March 16, 2020"
"s2811","2019","March 15, 2020"
"s2812","2019","March 15, 2020"
"s2813","2019","March 15, 2020"
"s2814","2019","March 15, 2020"
"s2815","2019","March 15, 2020"
"s2816","2020","March 14, 2020"
"s2817","2020","March 13, 2020"
"s2818","2018","March 13, 2020"
"s2819","2020","March 13, 2020"
"s2820","2020","March 13, 2020"
"s2821","2019","March 13, 2020"
"s2822","2020","March 13, 2020"
"s2823","2020","March 13, 2020"
"s2824","2019","March 13, 2020"
"s2825","2020","March 13, 2020"
"s2826","2020","March 11, 2020"
"s2827","2020","March 11, 2020"
"s2828","2020","March 11, 2020"
"s2829","2020","March 10, 2020"
"s2830","2020","March 10, 2020"
"s2831","2020","March 8, 2020"
"s2832","2017","March 6, 2020"
"s2833","2017","March 6, 2020"
"s2834","2020","March 6, 2020"
"s2835","2019","March 6, 2020"
"s2836","2019","March 6, 2020"
"s2837","2020","March 6, 2020"
"s2838","2020","March 6, 2020"
"s2839","2020","March 6, 2020"
"s2840","2016","March 5, 2020"
"s2841","2020","March 5, 2020"
"s2842","2020","March 5, 2020"
"s2843","2019","March 5, 2020"
"s2844","2010","March 4, 2020"
"s2845","2019","March 4, 2020"
"s2846","2005","March 4, 2020"
"s2847","2016","March 4, 2020"
"s2848","2018","March 3, 2020"
"s2849","2019","March 3, 2020"
"s2850","2020","March 3, 2020"
"s2851","2019","March 3, 2020"
"s2852","2019","March 3, 2020"
"s2853","2011","March 3, 2020"
"s2854","2020","March 2, 2020"
"s2855","2014","March 1, 2020"
"s2856","2020","March 1, 2020"
"s2857","2019","March 1, 2020"
"s2858","2020","March 1, 2020"
"s2859","2019","March 1, 2020"
"s2860","2016","March 1, 2020"
"s2861","2011","March 1, 2020"
"s2862","2016","March 1, 2020"
"s2863","2017","March 1, 2020"
"s2864","2007","March 1, 2020"
"s2865","2020","March 1, 2020"
"s2866","2018","March 1, 2020"
"s2867","2019","March 1, 2020"
"s2868","2020","February 28, 2020"
"s2869","2019","February 28, 2020"
"s2870","2019","February 28, 2020"
"s2871","2020","February 28, 2020"
"s2872","2019","February 28, 2020"
"s2873","2020","February 28, 2020"
"s2874","2020","February 27, 2020"
"s2875","2020","February 27, 2020"
"s2876","2020","February 27, 2020"
"s2877","2019","February 27, 2020"
"s2878","2020","February 27, 2020"
"s2879","2016","February 26, 2020"
"s2880","2015","February 26, 2020"
"s2881","2020","February 26, 2020"
"s2882","2015","February 26, 2020"
"s2883","2016","February 26, 2020"
"s2884","2020","February 26, 2020"
"s2885","2015","February 26, 2020"
"s2886","2014","February 26, 2020"
"s2887","2020","February 25, 2020"
"s2888","2019","February 23, 2020"
"s2889","2020","February 23, 2020"
"s2890","2019","February 22, 2020"
"s2891","2018","February 22, 2020"
"s2892","2020","February 21, 2020"
"s2893","2020","February 21, 2020"
"s2894","2020","February 21, 2020"
"s2895","2020","February 21, 2020"
"s2896","2020","February 21, 2020"
"s2897","2019","February 21, 2020"
"s2898","2020","February 21, 2020"
"s2899","2020","February 21, 2020"
"s2900","2012","February 20, 2020"
"s2901","2020","February 20, 2020"
"s2902","2018","February 20, 2020"
"s2903","2008","February 17, 2020"
"s2904","2015","February 16, 2020"
"s2905","2019","February 16, 2020"
"s2906","2015","February 16, 2020"
"s2907","2017","February 16, 2020"
"s2908","2016","February 16, 2020"
"s2909","2016","February 16, 2020"
"s2910","2017","February 15, 2020"
"s2911","2017","February 15, 2020"
"s2912","2019","February 14, 2020"
"s2913","2019","February 14, 2020"
"s2914","2017","February 14, 2020"
"s2915","2020","February 14, 2020"
"s2916","2010","February 14, 2020"
"s2917","2019","February 14, 2020"
"s2918","2020","February 14, 2020"
"s2919","2018","February 14, 2020"
"s2920","2019","February 13, 2020"
"s2921","2021","February 13, 2020"
"s2922","2020","February 13, 2020"
"s2923","2019","February 13, 2020"
"s2924","2019","February 13, 2020"
"s2925","2015","February 12, 2020"
"s2926","2020","February 12, 2020"
"s2927","2018","February 12, 2020"
"s2928","2020","February 11, 2020"
"s2929","2017","February 11, 2020"
"s2930","2020","February 11, 2020"
"s2931","2019","February 10, 2020"
"s2932","2018","February 9, 2020"
"s2933","2018","February 9, 2020"
"s2934","2019","February 9, 2020"
"s2935","2019","February 8, 2020"
"s2936","2019","February 8, 2020"
"s2937","2018","February 7, 2020"
"s2938","2020","February 7, 2020"
"s2939","2018","February 7, 2020"
"s2940","2020","February 7, 2020"
"s2941","2019","February 7, 2020"
"s2942","2020","February 7, 2020"
"s2943","2020","February 7, 2020"
"s2944","2017","February 7, 2020"
"s2945","2020","February 7, 2020"
"s2946","2020","February 6, 2020"
"s2947","2014","February 6, 2020"
"s2948","2019","February 5, 2020"
"s2949","2020","February 5, 2020"
"s2950","2020","February 5, 2020"
"s2951","2020","February 4, 2020"
"s2952","2019","February 4, 2020"
"s2953","2020","February 4, 2020"
"s2954","2020","February 3, 2020"
"s2955","2019","February 3, 2020"
"s2956","2020","February 3, 2020"
"s2957","2016","February 1, 2020"
"s2958","1994","February 1, 2020"
"s2959","2015","February 1, 2020"
"s2960","2020","February 1, 2020"
"s2961","2017","February 1, 2020"
"s2962","2018","February 1, 2020"
"s2963","2019","February 1, 2020"
"s2964","2019","February 1, 2020"
"s2965","2020","February 1, 2020"
"s2966","2014","February 1, 2020"
"s2967","2018","February 1, 2020"
"s2968","2014","February 1, 2020"
"s2969","2019","February 1, 2020"
"s2970","1999","February 1, 2020"
"s2971","2020","January 31, 2020"
"s2972","2020","January 31, 2020"
"s2973","2016","January 31, 2020"
"s2974","2017","January 31, 2020"
"s2975","2020","January 31, 2020"
"s2976","2020","January 31, 2020"
"s2977","2020","January 31, 2020"
"s2978","2019","January 30, 2020"
"s2979","2009","January 30, 2020"
"s2980","2020","January 30, 2020"
"s2981","2020","January 30, 2020"
"s2982","2018","January 29, 2020"
"s2983","2020","January 29, 2020"
"s2984","2020","January 29, 2020"
"s2985","2020","January 29, 2020"
"s2986","2020","January 27, 2020"
"s2987","2019","January 26, 2020"
"s2988","2020","January 26, 2020"
"s2989","2017","January 25, 2020"
"s2990","2019","January 24, 2020"
"s2991","2015","January 24, 2020"
"s2992","2020","January 24, 2020"
"s2993","2017","January 24, 2020"
"s2994","2020","January 24, 2020"
"s2995","2020","January 24, 2020"
"s2996","2020","January 23, 2020"
"s2997","2020","January 23, 2020"
"s2998","2020","January 23, 2020"
"s2999","2020","January 23, 2020"
"s3000","2020","January 23, 2020"
"s3001","2020","January 22, 2020"
"s3002","2019","January 22, 2020"
"s3003","2004","January 22, 2020"
"s3004","2020","January 21, 2020"
"s3005","2019","January 21, 2020"
"s3006","2011","January 20, 2020"
"s3007","2019","January 20, 2020"
"s3008","2020","January 20, 2020"
"s3009","2013","January 18, 2020"
"s3010","2020","January 17, 2020"
"s3011","2020","January 17, 2020"
"s3012","2020","January 17, 2020"
"s3013","2020","January 17, 2020"
"s3014","2019","January 17, 2020"
"s3015","2019","January 16, 2020"
"s3016","2020","January 16, 2020"
"s3017","2011","January 16, 2020"
"s3018","2019","January 16, 2020"
"s3019","2015","January 16, 2020"
"s3020","2019","January 16, 2020"
"s3021","2008","January 16, 2020"
"s3022","2015","January 16, 2020"
"s3023","2018","January 15, 2020"
"s3024","2019","January 15, 2020"
"s3025","2020","January 15, 2020"
"s3026","2017","January 15, 2020"
"s3027","2019","January 15, 2020"
"s3028","2020","January 14, 2020"
"s3029","2018","January 14, 2020"
"s3030","2019","January 14, 2020"
"s3031","2020","January 13, 2020"
"s3032","2018","January 12, 2020"
"s3033","2019","January 12, 2020"
"s3034","2020","January 10, 2020"
"s3035","2019","January 10, 2020"
"s3036","2020","January 10, 2020"
"s3037","2020","January 10, 2020"
"s3038","2020","January 10, 2020"
"s3039","2014","January 10, 2020"
"s3040","2020","January 10, 2020"
"s3041","2020","January 10, 2020"
"s3042","2020","January 9, 2020"
"s3043","2020","January 8, 2020"
"s3044","2017","January 7, 2020"
"s3045","2020","January 7, 2020"
"s3046","2020","January 4, 2020"
"s3047","2020","January 3, 2020"
"s3048","2019","January 3, 2020"
"s3049","2017","January 2, 2020"
"s3050","2020","January 2, 2020"
"s3051","2019","January 2, 2020"
"s3052","2018","January 1, 2020"
"s3053","2017","January 1, 2020"
"s3054","2018","January 1, 2020"
"s3055","2014","January 1, 2020"
"s3056","2018","January 1, 2020"
"s3057","2019","January 1, 2020"
"s3058","2007","January 1, 2020"
"s3059","2008","January 1, 2020"
"s3060","2009","January 1, 2020"
"s3061","2020","January 1, 2020"
"s3062","2015","January 1, 2020"
"s3063","2001","January 1, 2020"
"s3064","2017","January 1, 2020"
"s3065","2019","January 1, 2020"
"s3066","2020","January 1, 2020"
"s3067","2017","January 1, 2020"
"s3068","2020","January 1, 2020"
"s3069","2006","January 1, 2020"
"s3070","2018","January 1, 2020"
"s3071","2017","January 1, 2020"
"s3072","2015","January 1, 2020"
"s3073","2015","January 1, 2020"
"s3074","2009","January 1, 2020"
"s3075","2017","January 1, 2020"
"s3076","2020","January 1, 2020"
"s3077","2017","January 1, 2020"
"s3078","2019","December 31, 2019"
"s3079","2019","December 31, 2019"
"s3080","2019","December 31, 2019"
"s3081","2019","December 31, 2019"
"s3082","2019","December 31, 2019"
"s3083","2019","December 31, 2019"
"s3084","2018","December 31, 2019"
"s3085","2016","December 31, 2019"
"s3086","2018","December 31, 2019"
"s3087","2019","December 31, 2019"
"s3088","2019","December 31, 2019"
"s3089","2019","December 30, 2019"
"s3090","2019","December 28, 2019"
"s3091","2013","December 27, 2019"
"s3092","2018","December 27, 2019"
"s3093","2019","December 27, 2019"
"s3094","2018","December 27, 2019"
"s3095","2019","December 26, 2019"
"s3096","2019","December 26, 2019"
"s3097","2019","December 26, 2019"
"s3098","2019","December 25, 2019"
"s3099","2017","December 25, 2019"
"s3100","2019","December 25, 2019"
"s3101","2019","December 25, 2019"
"s3102","2017","December 25, 2019"
"s3103","2019","December 25, 2019"
"s3104","2019","December 24, 2019"
"s3105","2019","December 24, 2019"
"s3106","2019","December 24, 2019"
"s3107","2019","December 24, 2019"
"s3108","2019","December 22, 2019"
"s3109","2012","December 22, 2019"
"s3110","2019","December 21, 2019"
"s3111","2017","December 21, 2019"
"s3112","2019","December 20, 2019"
"s3113","2014","December 20, 2019"
"s3114","2018","December 20, 2019"
"s3115","2015","December 20, 2019"
"s3116","2015","December 20, 2019"
"s3117","2019","December 20, 2019"
"s3118","2019","December 20, 2019"
"s3119","2019","December 19, 2019"
"s3120","2019","December 19, 2019"
"s3121","2019","December 19, 2019"
"s3122","2019","December 18, 2019"
"s3123","2019","December 18, 2019"
"s3124","2019","December 17, 2019"
"s3125","2018","December 16, 2019"
"s3126","2015","December 16, 2019"
"s3127","2015","December 15, 2019"
"s3128","2016","December 15, 2019"
"s3129","2015","December 15, 2019"
"s3130","2019","December 15, 2019"
"s3131","2018","December 15, 2019"
"s3132","2001","December 15, 2019"
"s3133","2015","December 15, 2019"
"s3134","2006","December 15, 2019"
"s3135","2011","December 15, 2019"
"s3136","2013","December 15, 2019"
"s3137","2011","December 15, 2019"
"s3138","2012","December 15, 2019"
"s3139","2019","December 15, 2019"
"s3140","2007","December 15, 2019"
"s3141","2017","December 15, 2019"
"s3142","2010","December 15, 2019"
"s3143","2004","December 15, 2019"
"s3144","2009","December 15, 2019"
"s3145","2017","December 15, 2019"
"s3146","2008","December 15, 2019"
"s3147","2012","December 15, 2019"
"s3148","2012","December 15, 2019"
"s3149","2005","December 15, 2019"
"s3150","2011","December 15, 2019"
"s3151","2019","December 13, 2019"
"s3152","2016","December 13, 2019"
"s3153","2017","December 13, 2019"
"s3154","2016","December 13, 2019"
"s3155","2018","December 13, 2019"
"s3156","2019","December 13, 2019"
"s3157","2018","December 13, 2019"
"s3158","2019","December 12, 2019"
"s3159","2019","December 11, 2019"
"s3160","2017","December 10, 2019"
"s3161","2019","December 10, 2019"
"s3162","2019","December 9, 2019"
"s3163","2017","December 9, 2019"
"s3164","2019","December 8, 2019"
"s3165","2019","December 7, 2019"
"s3166","2019","December 6, 2019"
"s3167","2017","December 6, 2019"
"s3168","2017","December 6, 2019"
"s3169","2020","December 6, 2019"
"s3170","2019","December 6, 2019"
"s3171","2017","December 6, 2019"
"s3172","2017","December 6, 2019"
"s3173","2019","December 6, 2019"
"s3174","2019","December 6, 2019"
"s3175","2019","December 6, 2019"
"s3176","2019","December 6, 2019"
"s3177","2019","December 6, 2019"
"s3178","2019","December 6, 2019"
"s3179","2016","December 6, 2019"
"s3180","2017","December 6, 2019"
"s3181","2019","December 5, 2019"
"s3182","2019","December 5, 2019"
"s3183","2019","December 5, 2019"
"s3184","2019","December 4, 2019"
"s3185","2019","December 4, 2019"
"s3186","2019","December 4, 2019"
"s3187","2019","December 3, 2019"
"s3188","2018","December 2, 2019"
"s3189","2019","December 1, 2019"
"s3190","2019","December 1, 2019"
"s3191","2014","December 1, 2019"
"s3192","2019","December 1, 2019"
"s3193","2018","December 1, 2019"
"s3194","2019","December 1, 2019"
"s3195","2019","December 1, 2019"
"s3196","2017","December 1, 2019"
"s3197","2016","December 1, 2019"
"s3198","2017","December 1, 2019"
"s3199","2018","December 1, 2019"
"s3200","2016","December 1, 2019"
"s3201","2019","December 1, 2019"
"s3202","2017","December 1, 2019"
"s3203","2019","December 1, 2019"
"s3204","2015","December 1, 2019"
"s3205","2019","November 30, 2019"
"s3206","2019","November 30, 2019"
"s3207","2019","November 30, 2019"
"s3208","2019","November 29, 2019"
"s3209","2019","November 29, 2019"
"s3210","2018","November 29, 2019"
"s3211","2019","November 29, 2019"
"s3212","2016","November 29, 2019"
"s3213","2019","November 29, 2019"
"s3214","2018","November 29, 2019"
"s3215","2018","November 29, 2019"
"s3216","2017","November 29, 2019"
"s3217","2019","November 29, 2019"
"s3218","2018","November 29, 2019"
"s3219","2019","November 28, 2019"
"s3220","2019","November 28, 2019"
"s3221","2019","November 28, 2019"
"s3222","2019","November 28, 2019"
"s3223","2019","November 28, 2019"
"s3224","2008","November 27, 2019"
"s3225","2019","November 27, 2019"
"s3226","2019","November 27, 2019"
"s3227","2019","November 27, 2019"
"s3228","2019","November 27, 2019"
"s3229","2019","November 26, 2019"
"s3230","2019","November 26, 2019"
"s3231","2015","November 26, 2019"
"s3232","2019","November 26, 2019"
"s3233","2019","November 26, 2019"
"s3234","2019","November 25, 2019"
"s3235","2019","November 25, 2019"
"s3236","2017","November 24, 2019"
"s3237","2019","November 23, 2019"
"s3238","2019","November 22, 2019"
"s3239","2019","November 22, 2019"
"s3240","2015","November 22, 2019"
"s3241","2008","November 22, 2019"
"s3242","2019","November 22, 2019"
"s3243","2019","November 22, 2019"
"s3244","2019","November 22, 2019"
"s3245","2019","November 22, 2019"
"s3246","2019","November 22, 2019"
"s3247","2019","November 22, 2019"
"s3248","2019","November 22, 2019"
"s3249","2019","November 21, 2019"
"s3250","2019","November 20, 2019"
"s3251","2019","November 20, 2019"
"s3252","2019","November 20, 2019"
"s3253","2019","November 20, 2019"
"s3254","2019","November 20, 2019"
"s3255","2019","November 20, 2019"
"s3256","2019","November 20, 2019"
"s3257","2019","November 19, 2019"
"s3258","2019","November 19, 2019"
"s3259","2019","November 17, 2019"
"s3260","2019","November 16, 2019"
"s3261","2014","November 16, 2019"
"s3262","2015","November 16, 2019"
"s3263","2013","November 16, 2019"
"s3264","2003","November 15, 2019"
"s3265","2019","November 15, 2019"
"s3266","2019","November 15, 2019"
"s3267","2019","November 15, 2019"
"s3268","2019","November 15, 2019"
"s3269","2019","November 15, 2019"
"s3270","2019","November 15, 2019"
"s3271","2013","November 15, 2019"
"s3272","2010","November 15, 2019"
"s3273","2011","November 15, 2019"
"s3274","2019","November 15, 2019"
"s3275","2004","November 15, 2019"
"s3276","2019","November 15, 2019"
"s3277","2002","November 15, 2019"
"s3278","2017","November 15, 2019"
"s3279","2018","November 15, 2019"
"s3280","2019","November 15, 2019"
"s3281","2013","November 15, 2019"
"s3282","2019","November 15, 2019"
"s3283","2019","November 15, 2019"
"s3284","2019","November 15, 2019"
"s3285","2003","November 15, 2019"
"s3286","2019","November 14, 2019"
"s3287","2019","November 14, 2019"
"s3288","2020","November 13, 2019"
"s3289","2019","November 12, 2019"
"s3290","2019","November 12, 2019"
"s3291","2009","November 11, 2019"
"s3292","2019","November 11, 2019"
"s3293","2019","November 11, 2019"
"s3294","2019","November 9, 2019"
"s3295","2019","November 8, 2019"
"s3296","2019","November 8, 2019"
"s3297","2019","November 8, 2019"
"s3298","2019","November 8, 2019"
"s3299","2019","November 8, 2019"
"s3300","2016","November 7, 2019"
"s3301","2019","November 6, 2019"
"s3302","2019","November 6, 2019"
"s3303","2018","November 6, 2019"
"s3304","2019","November 5, 2019"
"s3305","2014","November 5, 2019"
"s3306","2019","November 5, 2019"
"s3307","2019","November 5, 2019"
"s3308","2017","November 5, 2019"
"s3309","2019","November 5, 2019"
"s3310","2019","November 5, 2019"
"s3311","2016","November 4, 2019"
"s3312","2016","November 4, 2019"
"s3313","2019","November 4, 2019"
"s3314","2019","November 4, 2019"
"s3315","2014","November 2, 2019"
"s3316","2014","November 2, 2019"
"s3317","2015","November 2, 2019"
"s3318","2012","November 2, 2019"
"s3319","2017","November 2, 2019"
"s3320","2017","November 2, 2019"
"s3321","2013","November 2, 2019"
"s3322","2016","November 2, 2019"
"s3323","2015","November 2, 2019"
"s3324","2010","November 2, 2019"
"s3325","2015","November 2, 2019"
"s3326","2013","November 2, 2019"
"s3327","2019","November 1, 2019"
"s3328","2015","November 1, 2019"
"s3329","2018","November 1, 2019"
"s3330","2019","November 1, 2019"
"s3331","2016","November 1, 2019"
"s3332","2017","November 1, 2019"
"s3333","2018","November 1, 2019"
"s3334","2008","November 1, 2019"
"s3335","2019","November 1, 2019"
"s3336","2019","November 1, 2019"
"s3337","2015","November 1, 2019"
"s3338","2019","November 1, 2019"
"s3339","2018","November 1, 2019"
"s3340","2014","November 1, 2019"
"s3341","2010","November 1, 2019"
"s3342","2016","November 1, 2019"
"s3343","2019","November 1, 2019"
"s3344","2019","November 1, 2019"
"s3345","2019","November 1, 2019"
"s3346","2019","November 1, 2019"
"s3347","2019","November 1, 2019"
